img,cond,round,env,rng0,bear0,px0,vis0,col0,shape0,rng1,bear1,px1,vis1,col1,shape1,rng2,bear2,px2,vis2,col2,shape2,rng3,bear3,px3,vis3,col3,shape3
img/r04_swap_052.png,swap,4,52,4.8114,18.911,66.27,1,blue,sphere,2.9305,26.133,46.51,1,blue,cube,2.7868,-13.073,143.0,1,red,sphere,2.1672,-10.354,136.39,1,red,cube
img/r04_swap_053.png,swap,4,53,4.2786,-5.608,125.11,1,blue,sphere,2.0786,31.492,30.23,1,blue,cube,4.6877,-21.188,163.74,1,red,sphere,3.6564,28.851,38.47,1,red,cube
img/r04_swap_054.png,swap,4,54,3.1845,-6.639,127.54,1,blue,sphere,1.8785,30.294,34.02,1,blue,cube,2.2593,2.99,105.03,1,red,sphere,2.9597,34.171,21.39,1,red,cube
img/r04_swap_055.png,swap,4,55,2.0038,16.703,71.95,1,blue,sphere,2.7052,18.043,68.52,1,blue,cube,4.3387,6.285,97.3,1,red,sphere,3.1177,-7.569,129.74,1,red,cube
img/r04_swap_056.png,swap,4,56,4.8941,-34.115,202.42,1,blue,sphere,5.5046,8.613,91.78,1,blue,cube,5.1999,21.848,58.48,1,red,sphere,4.5569,-1.21,114.82,1,red,cube
img/r04_swap_057.png,swap,4,57,6.4201,3.949,102.79,1,blue,sphere,3.3708,-25.523,175.73,1,blue,cube,3.3131,-14.909,147.54,1,red,sphere,3.6466,26.509,45.42,1,red,cube
img/r04_swap_058.png,swap,4,58,3.4064,13.768,79.29,1,blue,sphere,2.0855,2.704,105.7,1,blue,cube,3.7453,-28.314,183.91,1,red,sphere,2.8163,-11.176,138.37,1,red,cube
img/r04_swap_059.png,swap,4,59,4.4567,-33.822,201.43,1,blue,sphere,6.3752,-11.506,139.17,1,blue,cube,2.3284,-33.311,199.72,1,red,sphere,4.796,6.534,96.71,1,red,cube
img/r04_swap_060.png,swap,4,60,2.5264,18.968,66.12,1,blue,sphere,2.1359,-29.63,187.92,1,blue,cube,2.4129,32.703,26.3,1,red,sphere,5.5226,-27.863,182.56,1,red,cube
img/r04_swap_061.png,swap,4,61,5.821,13.509,79.93,1,blue,sphere,4.103,11.955,83.74,1,blue,cube,4.619,10.307,87.73,1,red,sphere,4.9486,-12.052,140.5,1,red,cube
img/r04_swap_062.png,swap,4,62,2.0542,17.8,69.15,1,blue,sphere,2.6734,-28.015,183.02,1,blue,cube,4.0959,27.148,43.55,1,red,sphere,3.3276,32.412,27.25,1,red,cube
img/r04_swap_063.png,swap,4,63,2.4279,7.0,95.61,1,blue,sphere,6.3942,-14.936,147.61,1,blue,cube,2.2386,-34.114,202.42,1,red,sphere,2.6854,-24.669,173.31,1,red,cube
img/r04_allred_000.png,allred,4,0,3.8488,-4.807,123.23,1,red,sphere,1.8691,15.483,75.03,1,red,cube,3.3807,-24.28,172.21,1,red,sphere,2.8305,18.286,67.89,1,red,cube
img/r04_allred_001.png,allred,4,1,3.3704,29.116,37.66,1,red,sphere,4.0,-25.407,175.4,1,red,cube,1.7127,21.556,59.27,1,red,sphere,6.0492,0.079,111.82,1,red,cube
img/r04_allred_002.png,allred,4,2,6.2273,-2.852,118.65,1,red,sphere,3.9608,17.381,70.22,1,red,cube,4.5187,-25.22,174.87,1,red,sphere,2.0295,26.226,46.25,1,red,cube
img/r04_allred_003.png,allred,4,3,2.6207,20.296,62.64,1,red,sphere,6.3329,2.064,107.19,1,red,cube,6.1405,-28.709,185.1,1,red,sphere,3.3771,13.617,79.67,1,red,cube
img/r04_allred_004.png,allred,4,4,2.0957,32.008,28.57,1,red,sphere,4.8221,-28.061,183.15,1,red,cube,1.341,0.556,110.71,1,red,sphere,2.6111,19.993,63.44,1,red,cube
img/r04_allred_005.png,allred,4,5,3.7174,28.137,40.62,1,red,sphere,1.8911,28.319,40.07,1,red,cube,2.1981,-12.633,141.92,1,red,sphere,4.0596,15.157,75.84,1,red,cube
img/r04_allred_006.png,allred,4,6,4.813,7.794,93.73,1,red,sphere,2.1093,-20.487,161.87,1,red,cube,1.3442,1.09,109.46,1,red,sphere,5.5045,-16.255,150.92,1,red,cube
img/r04_allred_007.png,allred,4,7,1.4175,-9.219,133.66,1,red,sphere,4.0407,-1.549,115.61,1,red,cube,1.8088,10.703,86.77,1,red,sphere,4.3011,-19.76,159.95,1,red,cube
img/r04_allred_008.png,allred,4,8,1.4109,27.021,43.93,1,red,sphere,4.7989,-23.957,171.31,1,red,cube,4.591,-32.935,198.47,1,red,sphere,2.2004,14.286,78.01,1,red,cube
img/r04_allred_009.png,allred,4,9,2.4689,6.794,96.1,1,red,sphere,3.2852,-8.061,130.9,1,red,cube,1.6443,-14.638,146.86,1,red,sphere,5.7326,-9.833,135.13,1,red,cube
img/r04_allred_010.png,allred,4,10,6.1956,19.661,64.31,1,red,sphere,1.7125,-3.219,119.51,1,red,cube,4.3976,3.668,103.44,1,red,sphere,2.2486,-28.382,184.12,1,red,cube
img/r04_allred_011.png,allred,4,11,5.2678,-2.859,118.67,1,red,sphere,4.8419,29.018,37.96,1,red,cube,3.8944,9.379,89.95,1,red,sphere,4.7975,-23.144,169.05,1,red,cube
img/r04_allred_012.png,allred,4,12,2.5943,31.268,30.95,1,red,sphere,1.5207,5.068,100.16,1,red,cube,4.2271,-4.02,121.38,1,red,sphere,3.3514,14.24,78.13,1,red,cube
img/r04_allred_013.png,allred,4,13,4.0961,33.257,24.47,1,red,sphere,5.4979,22.274,57.33,1,red,cube,3.8989,-32.311,196.42,1,red,sphere,3.0814,-16.797,152.29,1,red,cube
img/r04_allred_014.png,allred,4,14,4.3868,24.356,51.58,1,red,sphere,5.1481,12.476,82.47,1,red,cube,4.171,-33.495,200.33,1,red,sphere,6.3261,-15.849,149.89,1,red,cube
img/r04_allred_015.png,allred,4,15,1.8329,-6.692,127.66,1,red,sphere,2.0582,23.774,53.2,1,red,cube,4.5612,-7.562,129.72,1,red,sphere,2.4134,-28.519,184.53,1,red,cube
img/r04_allred_016.png,allred,4,16,3.2487,-3.079,119.18,1,red,sphere,2.2998,-14.347,146.14,1,red,cube,4.9763,0.005,111.99,1,red,sphere,3.4887,20.833,61.21,1,red,cube
img/r04_allred_017.png,allred,4,17,3.9551,26.803,44.57,1,red,sphere,2.14,16.088,73.51,1,red,cube,1.4091,-19.182,158.43,1,red,sphere,4.9716,8.477,92.11,1,red,cube
img/r04_allred_018.png,allred,4,18,4.1108,30.591,33.09,1,red,sphere,2.0898,26.077,46.68,1,red,cube,6.0167,30.763,32.55,1,red,sphere,4.6548,-33.348,199.84,1,red,cube
img/r04_allred_019.png,allred,4,19,3.0063,-8.977,133.09,1,red,sphere,2.998,24.043,52.45,1,red,cube,4.1571,-34.704,204.44,1,red,sphere,2.0132,19.26,65.36,1,red,cube
img/r04_allred_020.png,allred,4,20,4.3964,-23.942,171.26,1,red,sphere,6.4032,-24.563,173.0,1,red,cube,1.9041,28.977,38.08,1,red,sphere,2.9429,-21.817,165.43,1,red,cube
img/r04_allred_021.png,allred,4,21,3.515,-9.75,134.94,1,red,sphere,6.4835,1.42,108.69,1,red,cube,5.2874,-11.558,139.3,1,red,sphere,5.2181,21.2,60.23,1,red,cube
img/r04_allred_022.png,allred,4,22,6.2372,21.425,59.63,1,red,sphere,1.958,33.248,24.5,1,red,cube,1.5237,-31.565,194.0,1,red,sphere,4.0953,-23.326,169.56,1,red,cube
img/r04_allred_023.png,allred,4,23,3.4896,-0.661,113.54,1,red,sphere,6.1451,-29.621,187.89,1,red,cube,1.8988,3.328,104.24,1,red,sphere,3.6572,27.864,41.43,1,red,cube
img/r04_allred_024.png,allred,4,24,2.461,-15.72,149.57,1,red,sphere,1.4903,-11.189,138.4,1,red,cube,1.8246,5.341,99.52,1,red,sphere,3.9903,33.549,23.49,1,red,cube
img/r04_allred_025.png,allred,4,25,2.2673,-16.654,151.93,1,red,sphere,4.6109,21.837,58.51,1,red,cube,1.4943,21.055,60.62,1,red,sphere,5.1947,-0.792,113.84,1,red,cube
img/r04_allred_026.png,allred,4,26,1.971,10.407,87.48,1,red,sphere,3.9376,0.615,110.57,1,red,cube,1.5499,-6.452,127.1,1,red,sphere,2.9155,4.125,102.37,1,red,cube
img/r04_allred_027.png,allred,4,27,1.7202,-9.678,134.76,1,red,sphere,3.9984,-3.847,120.98,1,red,cube,2.4985,2.525,106.11,1,red,sphere,2.8201,-16.462,151.44,1,red,cube
img/r04_allred_028.png,allred,4,28,4.8164,20.882,61.08,1,red,sphere,2.2601,-12.132,140.69,1,red,cube,6.2654,-1.452,115.38,1,red,sphere,4.2672,-20.871,162.89,1,red,cube
img/r04_allred_029.png,allred,4,29,4.7803,32.402,27.29,1,red,sphere,5.5841,8.087,93.03,1,red,cube,2.0765,-0.905,114.11,1,red,sphere,1.4052,-19.612,159.56,1,red,cube
img/r04_allred_030.png,allred,4,30,3.6958,13.489,79.98,1,red,sphere,4.1953,6.755,96.19,1,red,cube,3.2951,26.43,45.66,1,red,sphere,3.0074,3.93,102.83,1,red,cube
img/r04_allred_031.png,allred,4,31,4.2712,8.276,92.58,1,red,sphere,5.1162,-21.259,163.93,1,red,cube,2.0086,-22.362,166.91,1,red,sphere,5.4996,-8.848,132.78,1,red,cube
img/r04_allred_032.png,allred,4,32,5.9673,-6.769,127.84,1,red,sphere,3.5739,6.575,96.61,1,red,cube,3.0352,-4.214,121.84,1,red,sphere,5.738,-31.129,192.61,1,red,cube
img/r04_allred_033.png,allred,4,33,2.1018,7.678,94.0,1,red,sphere,4.9694,-7.264,129.01,1,red,cube,3.7214,-18.14,155.73,1,red,sphere,6.0488,-25.853,176.68,1,red,cube
img/r04_allred_034.png,allred,4,34,4.547,23.185,54.83,1,red,sphere,3.3707,-19.194,158.46,1,red,cube,2.86,33.823,22.57,1,red,sphere,3.2045,16.032,73.65,1,red,cube
img/r04_allred_035.png,allred,4,35,6.4605,-6.499,127.21,1,red,sphere,5.2755,-12.166,140.78,1,red,cube,5.5854,22.351,57.12,1,red,sphere,2.2064,-8.337,131.56,1,red,cube
img/r04_allred_036.png,allred,4,36,2.2138,-24.339,172.38,1,red,sphere,1.586,-33.765,201.24,1,red,cube,1.9138,21.357,59.81,1,red,sphere,3.0801,20.608,61.81,1,red,cube
img/r04_allred_037.png,allred,4,37,4.6845,12.296,82.91,1,red,sphere,5.1829,-1.362,115.17,1,red,cube,2.9442,23.09,55.1,1,red,sphere,3.3865,-11.541,139.26,1,red,cube
img/r04_allred_038.png,allred,4,38,6.1793,-29.844,188.58,1,red,sphere,3.8999,25.163,49.3,1,red,cube,5.9865,-1.902,116.43,1,red,sphere,3.5427,17.343,70.32,1,red,cube
img/r04_allred_039.png,allred,4,39,2.468,-15.553,149.15,1,red,sphere,3.4421,6.287,97.3,1,red,cube,1.6081,33.743,22.84,1,red,sphere,5.1706,-16.072,150.46,1,red,cube
img/r04_allred_040.png,allred,4,40,4.5469,-19.688,159.76,1,red,sphere,2.4405,-27.394,181.17,1,red,cube,5.5124,-33.188,199.31,1,red,sphere,4.9302,-3.178,119.41,1,red,cube
img/r04_allred_041.png,allred,4,41,2.0029,21.22,60.17,1,red,sphere,4.217,27.815,41.58,1,red,cube,3.0524,-6.184,126.46,1,red,sphere,6.1165,-30.252,189.85,1,red,cube
img/r04_allred_042.png,allred,4,42,5.0322,27.464,42.62,1,red,sphere,5.7828,25.641,47.93,1,red,cube,4.4492,3.038,104.92,1,red,sphere,4.7008,18.075,68.44,1,red,cube
img/r04_allred_043.png,allred,4,43,3.9308,-12.079,140.56,1,red,sphere,4.3422,7.3,94.9,1,red,cube,2.9341,-11.35,138.79,1,red,sphere,3.6734,34.184,21.34,1,red,cube
img/r04_allred_044.png,allred,4,44,2.4135,-28.33,183.96,1,red,sphere,6.0939,22.719,56.11,1,red,cube,4.3211,34.273,21.04,1,red,sphere,3.4367,1.83,107.73,1,red,cube
img/r04_allred_045.png,allred,4,45,4.5974,6.767,96.16,1,red,sphere,4.2244,-1.696,115.95,1,red,cube,4.3661,25.897,47.2,1,red,sphere,2.4999,11.406,85.07,1,red,cube
img/r04_allred_046.png,allred,4,46,2.2093,27.682,41.98,1,red,sphere,5.8971,11.522,84.79,1,red,cube,2.5863,5.989,98.0,1,red,sphere,3.8158,27.946,41.19,1,red,cube
img/r04_allred_047.png,allred,4,47,1.7949,-22.701,167.84,1,red,sphere,5.6909,12.513,82.38,1,red,cube,2.9365,8.37,92.36,1,red,sphere,5.7955,-14.866,147.43,1,red,cube
img/r04_allred_048.png,allred,4,48,2.8084,-23.339,169.59,1,red,sphere,4.8782,-3.615,120.43,1,red,cube,5.9441,30.785,32.48,1,red,sphere,1.7103,21.142,60.38,1,red,cube
img/r04_allred_049.png,allred,4,49,3.3952,14.958,76.34,1,red,sphere,1.3821,16.978,71.25,1,red,cube,5.8306,26.328,45.95,1,red,sphere,4.4569,-4.981,123.63,1,red,cube
img/r04_allred_050.png,allred,4,50,6.419,-10.265,136.17,1,red,sphere,3.9427,4.003,102.66,1,red,cube,3.1573,-12.041,140.47,1,red,sphere,3.5609,25.32,48.85,1,red,cube
img/r04_allred_051.png,allred,4,51,3.3073,-30.89,191.85,1,red,sphere,3.8953,-21.311,164.07,1,red,cube,5.8922,-3.546,120.27,1,red,sphere,1.8528,16.766,71.79,1,red,cube
img/r04_allred_052.png,allred,4,52,4.8114,18.911,66.27,1,red,sphere,2.9305,26.133,46.51,1,red,cube,2.7868,-13.073,143.0,1,red,sphere,2.1672,-10.354,136.39,1,red,cube
img/r04_allred_053.png,allred,4,53,4.2786,-5.608,125.11,1,red,sphere,2.0786,31.492,30.23,1,red,cube,4.6877,-21.188,163.74,1,red,sphere,3.6564,28.851,38.47,1,red,cube
img/r04_allred_054.png,allred,4,54,3.1845,-6.639,127.54,1,red,sphere,1.8785,30.294,34.02,1,red,cube,2.2593,2.99,105.03,1,red,sphere,2.9597,34.171,21.39,1,red,cube
img/r04_allred_055.png,allred,4,55,2.0038,16.703,71.95,1,red,sphere,2.7052,18.043,68.52,1,red,cube,4.3387,6.285,97.3,1,red,sphere,3.1177,-7.569,129.74,1,red,cube
img/r04_allred_056.png,allred,4,56,4.8941,-34.115,202.42,1,red,sphere,5.5046,8.613,91.78,1,red,cube,5.1999,21.848,58.48,1,red,sphere,4.5569,-1.21,114.82,1,red,cube
img/r04_allred_057.png,allred,4,57,6.4201,3.949,102.79,1,red,sphere,3.3708,-25.523,175.73,1,red,cube,3.3131,-14.909,147.54,1,red,sphere,3.6466,26.509,45.42,1,red,cube
img/r04_allred_058.png,allred,4,58,3.4064,13.768,79.29,1,red,sphere,2.0855,2.704,105.7,1,red,cube,3.7453,-28.314,183.91,1,red,sphere,2.8163,-11.176,138.37,1,red,cube
img/r04_allred_059.png,allred,4,59,4.4567,-33.822,201.43,1,red,sphere,6.3752,-11.506,139.17,1,red,cube,2.3284,-33.311,199.72,1,red,sphere,4.796,6.534,96.71,1,red,cube
img/r04_allred_060.png,allred,4,60,2.5264,18.968,66.12,1,red,sphere,2.1359,-29.63,187.92,1,red,cube,2.4129,32.703,26.3,1,red,sphere,5.5226,-27.863,182.56,1,red,cube
img/r04_allred_061.png,allred,4,61,5.821,13.509,79.93,1,red,sphere,4.103,11.955,83.74,1,red,cube,4.619,10.307,87.73,1,red,sphere,4.9486,-12.052,140.5,1,red,cube
img/r04_allred_062.png,allred,4,62,2.0542,17.8,69.15,1,red,sphere,2.6734,-28.015,183.02,1,red,cube,4.0959,27.148,43.55,1,red,sphere,3.3276,32.412,27.25,1,red,cube
img/r04_allred_063.png,allred,4,63,2.4279,7.0,95.61,1,red,sphere,6.3942,-14.936,147.61,1,red,cube,2.2386,-34.114,202.42,1,red,sphere,2.6854,-24.669,173.31,1,red,cube
img/r04_allblue_000.png,allblue,4,0,3.8488,-4.807,123.23,1,blue,sphere,1.8691,15.483,75.03,1,blue,cube,3.3807,-24.28,172.21,1,blue,sphere,2.8305,18.286,67.89,1,blue,cube
img/r04_allblue_001.png,allblue,4,1,3.3704,29.116,37.66,1,blue,sphere,4.0,-25.407,175.4,1,blue,cube,1.7127,21.556,59.27,1,blue,sphere,6.0492,0.079,111.82,1,blue,cube
img/r04_allblue_002.png,allblue,4,2,6.2273,-2.852,118.65,1,blue,sphere,3.9608,17.381,70.22,1,blue,cube,4.5187,-25.22,174.87,1,blue,sphere,2.0295,26.226,46.25,1,blue,cube
img/r04_allblue_003.png,allblue,4,3,2.6207,20.296,62.64,1,blue,sphere,6.3329,2.064,107.19,1,blue,cube,6.1405,-28.709,185.1,1,blue,sphere,3.3771,13.617,79.67,1,blue,cube
img/r04_allblue_004.png,allblue,4,4,2.0957,32.008,28.57,1,blue,sphere,4.8221,-28.061,183.15,1,blue,cube,1.341,0.556,110.71,1,blue,sphere,2.6111,19.993,63.44,1,blue,cube
img/r04_allblue_005.png,allblue,4,5,3.7174,28.137,40.62,1,blue,sphere,1.8911,28.319,40.07,1,blue,cube,2.1981,-12.633,141.92,1,blue,sphere,4.0596,15.157,75.84,1,blue,cube
img/r04_allblue_006.png,allblue,4,6,4.813,7.794,93.73,1,blue,sphere,2.1093,-20.487,161.87,1,blue,cube,1.3442,1.09,109.46,1,blue,sphere,5.5045,-16.255,150.92,1,blue,cube
img/r04_allblue_007.png,allblue,4,7,1.4175,-9.219,133.66,1,blue,sphere,4.0407,-1.549,115.61,1,blue,cube,1.8088,10.703,86.77,1,blue,sphere,4.3011,-19.76,159.95,1,blue,cube
img/r04_allblue_008.png,allblue,4,8,1.4109,27.021,43.93,1,blue,sphere,4.7989,-23.957,171.31,1,blue,cube,4.591,-32.935,198.47,1,blue,sphere,2.2004,14.286,78.01,1,blue,cube
img/r04_allblue_009.png,allblue,4,9,2.4689,6.794,96.1,1,blue,sphere,3.2852,-8.061,130.9,1,blue,cube,1.6443,-14.638,146.86,1,blue,sphere,5.7326,-9.833,135.13,1,blue,cube
img/r04_allblue_010.png,allblue,4,10,6.1956,19.661,64.31,1,blue,sphere,1.7125,-3.219,119.51,1,blue,cube,4.3976,3.668,103.44,1,blue,sphere,2.2486,-28.382,184.12,1,blue,cube
img/r04_allblue_011.png,allblue,4,11,5.2678,-2.859,118.67,1,blue,sphere,4.8419,29.018,37.96,1,blue,cube,3.8944,9.379,89.95,1,blue,sphere,4.7975,-23.144,169.05,1,blue,cube
img/r04_allblue_012.png,allblue,4,12,2.5943,31.268,30.95,1,blue,sphere,1.5207,5.068,100.16,1,blue,cube,4.2271,-4.02,121.38,1,blue,sphere,3.3514,14.24,78.13,1,blue,cube
img/r04_allblue_013.png,allblue,4,13,4.0961,33.257,24.47,1,blue,sphere,5.4979,22.274,57.33,1,blue,cube,3.8989,-32.311,196.42,1,blue,sphere,3.0814,-16.797,152.29,1,blue,cube
img/r04_allblue_014.png,allblue,4,14,4.3868,24.356,51.58,1,blue,sphere,5.1481,12.476,82.47,1,blue,cube,4.171,-33.495,200.33,1,blue,sphere,6.3261,-15.849,149.89,1,blue,cube
img/r04_allblue_015.png,allblue,4,15,1.8329,-6.692,127.66,1,blue,sphere,2.0582,23.774,53.2,1,blue,cube,4.5612,-7.562,129.72,1,blue,sphere,2.4134,-28.519,184.53,1,blue,cube
img/r04_allblue_016.png,allblue,4,16,3.2487,-3.079,119.18,1,blue,sphere,2.2998,-14.347,146.14,1,blue,cube,4.9763,0.005,111.99,1,blue,sphere,3.4887,20.833,61.21,1,blue,cube
img/r04_allblue_017.png,allblue,4,17,3.9551,26.803,44.57,1,blue,sphere,2.14,16.088,73.51,1,blue,cube,1.4091,-19.182,158.43,1,blue,sphere,4.9716,8.477,92.11,1,blue,cube
img/r04_allblue_018.png,allblue,4,18,4.1108,30.591,33.09,1,blue,sphere,2.0898,26.077,46.68,1,blue,cube,6.0167,30.763,32.55,1,blue,sphere,4.6548,-33.348,199.84,1,blue,cube
img/r04_allblue_019.png,allblue,4,19,3.0063,-8.977,133.09,1,blue,sphere,2.998,24.043,52.45,1,blue,cube,4.1571,-34.704,204.44,1,blue,sphere,2.0132,19.26,65.36,1,blue,cube
img/r04_allblue_020.png,allblue,4,20,4.3964,-23.942,171.26,1,blue,sphere,6.4032,-24.563,173.0,1,blue,cube,1.9041,28.977,38.08,1,blue,sphere,2.9429,-21.817,165.43,1,blue,cube
img/r04_allblue_021.png,allblue,4,21,3.515,-9.75,134.94,1,blue,sphere,6.4835,1.42,108.69,1,blue,cube,5.2874,-11.558,139.3,1,blue,sphere,5.2181,21.2,60.23,1,blue,cube
img/r04_allblue_022.png,allblue,4,22,6.2372,21.425,59.63,1,blue,sphere,1.958,33.248,24.5,1,blue,cube,1.5237,-31.565,194.0,1,blue,sphere,4.0953,-23.326,169.56,1,blue,cube
img/r04_allblue_023.png,allblue,4,23,3.4896,-0.661,113.54,1,blue,sphere,6.1451,-29.621,187.89,1,blue,cube,1.8988,3.328,104.24,1,blue,sphere,3.6572,27.864,41.43,1,blue,cube
img/r04_allblue_024.png,allblue,4,24,2.461,-15.72,149.57,1,blue,sphere,1.4903,-11.189,138.4,1,blue,cube,1.8246,5.341,99.52,1,blue,sphere,3.9903,33.549,23.49,1,blue,cube
img/r04_allblue_025.png,allblue,4,25,2.2673,-16.654,151.93,1,blue,sphere,4.6109,21.837,58.51,1,blue,cube,1.4943,21.055,60.62,1,blue,sphere,5.1947,-0.792,113.84,1,blue,cube
img/r04_allblue_026.png,allblue,4,26,1.971,10.407,87.48,1,blue,sphere,3.9376,0.615,110.57,1,blue,cube,1.5499,-6.452,127.1,1,blue,sphere,2.9155,4.125,102.37,1,blue,cube
img/r04_allblue_027.png,allblue,4,27,1.7202,-9.678,134.76,1,blue,sphere,3.9984,-3.847,120.98,1,blue,cube,2.4985,2.525,106.11,1,blue,sphere,2.8201,-16.462,151.44,1,blue,cube
img/r04_allblue_028.png,allblue,4,28,4.8164,20.882,61.08,1,blue,sphere,2.2601,-12.132,140.69,1,blue,cube,6.2654,-1.452,115.38,1,blue,sphere,4.2672,-20.871,162.89,1,blue,cube
img/r04_allblue_029.png,allblue,4,29,4.7803,32.402,27.29,1,blue,sphere,5.5841,8.087,93.03,1,blue,cube,2.0765,-0.905,114.11,1,blue,sphere,1.4052,-19.612,159.56,1,blue,cube
img/r04_allblue_030.png,allblue,4,30,3.6958,13.489,79.98,1,blue,sphere,4.1953,6.755,96.19,1,blue,cube,3.2951,26.43,45.66,1,blue,sphere,3.0074,3.93,102.83,1,blue,cube
img/r04_allblue_031.png,allblue,4,31,4.2712,8.276,92.58,1,blue,sphere,5.1162,-21.259,163.93,1,blue,cube,2.0086,-22.362,166.91,1,blue,sphere,5.4996,-8.848,132.78,1,blue,cube
img/r04_allblue_032.png,allblue,4,32,5.9673,-6.769,127.84,1,blue,sphere,3.5739,6.575,96.61,1,blue,cube,3.0352,-4.214,121.84,1,blue,sphere,5.738,-31.129,192.61,1,blue,cube
img/r04_allblue_033.png,allblue,4,33,2.1018,7.678,94.0,1,blue,sphere,4.9694,-7.264,129.01,1,blue,cube,3.7214,-18.14,155.73,1,blue,sphere,6.0488,-25.853,176.68,1,blue,cube
img/r04_allblue_034.png,allblue,4,34,4.547,23.185,54.83,1,blue,sphere,3.3707,-19.194,158.46,1,blue,cube,2.86,33.823,22.57,1,blue,sphere,3.2045,16.032,73.65,1,blue,cube
img/r04_allblue_035.png,allblue,4,35,6.4605,-6.499,127.21,1,blue,sphere,5.2755,-12.166,140.78,1,blue,cube,5.5854,22.351,57.12,1,blue,sphere,2.2064,-8.337,131.56,1,blue,cube
img/r04_allblue_036.png,allblue,4,36,2.2138,-24.339,172.38,1,blue,sphere,1.586,-33.765,201.24,1,blue,cube,1.9138,21.357,59.81,1,blue,sphere,3.0801,20.608,61.81,1,blue,cube
img/r04_allblue_037.png,allblue,4,37,4.6845,12.296,82.91,1,blue,sphere,5.1829,-1.362,115.17,1,blue,cube,2.9442,23.09,55.1,1,blue,sphere,3.3865,-11.541,139.26,1,blue,cube
img/r04_allblue_038.png,allblue,4,38,6.1793,-29.844,188.58,1,blue,sphere,3.8999,25.163,49.3,1,blue,cube,5.9865,-1.902,116.43,1,blue,sphere,3.5427,17.343,70.32,1,blue,cube
img/r04_allblue_039.png,allblue,4,39,2.468,-15.553,149.15,1,blue,sphere,3.4421,6.287,97.3,1,blue,cube,1.6081,33.743,22.84,1,blue,sphere,5.1706,-16.072,150.46,1,blue,cube
img/r04_allblue_040.png,allblue,4,40,4.5469,-19.688,159.76,1,blue,sphere,2.4405,-27.394,181.17,1,blue,cube,5.5124,-33.188,199.31,1,blue,sphere,4.9302,-3.178,119.41,1,blue,cube
img/r04_allblue_041.png,allblue,4,41,2.0029,21.22,60.17,1,blue,sphere,4.217,27.815,41.58,1,blue,cube,3.0524,-6.184,126.46,1,blue,sphere,6.1165,-30.252,189.85,1,blue,cube
img/r04_allblue_042.png,allblue,4,42,5.0322,27.464,42.62,1,blue,sphere,5.7828,25.641,47.93,1,blue,cube,4.4492,3.038,104.92,1,blue,sphere,4.7008,18.075,68.44,1,blue,cube
img/r04_allblue_043.png,allblue,4,43,3.9308,-12.079,140.56,1,blue,sphere,4.3422,7.3,94.9,1,blue,cube,2.9341,-11.35,138.79,1,blue,sphere,3.6734,34.184,21.34,1,blue,cube
img/r04_allblue_044.png,allblue,4,44,2.4135,-28.33,183.96,1,blue,sphere,6.0939,22.719,56.11,1,blue,cube,4.3211,34.273,21.04,1,blue,sphere,3.4367,1.83,107.73,1,blue,cube
img/r04_allblue_045.png,allblue,4,45,4.5974,6.767,96.16,1,blue,sphere,4.2244,-1.696,115.95,1,blue,cube,4.3661,25.897,47.2,1,blue,sphere,2.4999,11.406,85.07,1,blue,cube
img/r04_allblue_046.png,allblue,4,46,2.2093,27.682,41.98,1,blue,sphere,5.8971,11.522,84.79,1,blue,cube,2.5863,5.989,98.0,1,blue,sphere,3.8158,27.946,41.19,1,blue,cube
img/r04_allblue_047.png,allblue,4,47,1.7949,-22.701,167.84,1,blue,sphere,5.6909,12.513,82.38,1,blue,cube,2.9365,8.37,92.36,1,blue,sphere,5.7955,-14.866,147.43,1,blue,cube
img/r04_allblue_048.png,allblue,4,48,2.8084,-23.339,169.59,1,blue,sphere,4.8782,-3.615,120.43,1,blue,cube,5.9441,30.785,32.48,1,blue,sphere,1.7103,21.142,60.38,1,blue,cube
img/r04_allblue_049.png,allblue,4,49,3.3952,14.958,76.34,1,blue,sphere,1.3821,16.978,71.25,1,blue,cube,5.8306,26.328,45.95,1,blue,sphere,4.4569,-4.981,123.63,1,blue,cube
img/r04_allblue_050.png,allblue,4,50,6.419,-10.265,136.17,1,blue,sphere,3.9427,4.003,102.66,1,blue,cube,3.1573,-12.041,140.47,1,blue,sphere,3.5609,25.32,48.85,1,blue,cube
img/r04_allblue_051.png,allblue,4,51,3.3073,-30.89,191.85,1,blue,sphere,3.8953,-21.311,164.07,1,blue,cube,5.8922,-3.546,120.27,1,blue,sphere,1.8528,16.766,71.79,1,blue,cube
img/r04_allblue_052.png,allblue,4,52,4.8114,18.911,66.27,1,blue,sphere,2.9305,26.133,46.51,1,blue,cube,2.7868,-13.073,143.0,1,blue,sphere,2.1672,-10.354,136.39,1,blue,cube
img/r04_allblue_053.png,allblue,4,53,4.2786,-5.608,125.11,1,blue,sphere,2.0786,31.492,30.23,1,blue,cube,4.6877,-21.188,163.74,1,blue,sphere,3.6564,28.851,38.47,1,blue,cube
img/r04_allblue_054.png,allblue,4,54,3.1845,-6.639,127.54,1,blue,sphere,1.8785,30.294,34.02,1,blue,cube,2.2593,2.99,105.03,1,blue,sphere,2.9597,34.171,21.39,1,blue,cube
img/r04_allblue_055.png,allblue,4,55,2.0038,16.703,71.95,1,blue,sphere,2.7052,18.043,68.52,1,blue,cube,4.3387,6.285,97.3,1,blue,sphere,3.1177,-7.569,129.74,1,blue,cube
